merchant_name,day,month,cashback
Bonafide,2023-01-18 00:00:00,2023-01-01 00:00:00,43.44
Bonafide,2023-01-21 00:00:00,2023-01-01 00:00:00,266.09
Bonafide,2023-01-22 00:00:00,2023-01-01 00:00:00,145.74
Bonafide,2023-01-23 00:00:00,2023-01-01 00:00:00,156.25
Bonafide,2023-01-25 00:00:00,2023-01-01 00:00:00,248.20
Bonafide,2023-01-28 00:00:00,2023-01-01 00:00:00,279.38
Bonafide,2023-01-29 00:00:00,2023-01-01 00:00:00,170.05
Bonafide,2023-01-31 00:00:00,2023-01-01 00:00:00,204.19
Bonafide ,2023-01-01 00:00:00,2023-01-01 00:00:00,38.84
Bonafide ,2023-01-02 00:00:00,2023-01-01 00:00:00,34.77
Bonafide ,2023-01-03 00:00:00,2023-01-01 00:00:00,80.48
Bonafide ,2023-01-04 00:00:00,2023-01-01 00:00:00,63.24
Bonafide ,2023-01-05 00:00:00,2023-01-01 00:00:00,33.03
Bonafide ,2023-01-06 00:00:00,2023-01-01 00:00:00,33.03
Bonafide ,2023-01-07 00:00:00,2023-01-01 00:00:00,45.17
Bonafide ,2023-01-09 00:00:00,2023-01-01 00:00:00,33.20
Bonafide ,2023-01-10 00:00:00,2023-01-01 00:00:00,31.05
Bonafide ,2023-01-11 00:00:00,2023-01-01 00:00:00,31.54
Bonafide ,2023-01-13 00:00:00,2023-01-01 00:00:00,50.15
Bonafide ,2023-01-14 00:00:00,2023-01-01 00:00:00,67.54
Bonafide ,2023-01-16 00:00:00,2023-01-01 00:00:00,74.22
Bonafide ,2023-01-17 00:00:00,2023-01-01 00:00:00,49.77
Bonafide ,2023-01-18 00:00:00,2023-01-01 00:00:00,10.86
Bonafide ,2023-01-21 00:00:00,2023-01-01 00:00:00,66.52
Bonafide ,2023-01-22 00:00:00,2023-01-01 00:00:00,36.44
Bonafide ,2023-01-23 00:00:00,2023-01-01 00:00:00,39.06
Bonafide ,2023-01-25 00:00:00,2023-01-01 00:00:00,62.05
Bonafide ,2023-01-28 00:00:00,2023-01-01 00:00:00,69.84
Bonafide ,2023-01-29 00:00:00,2023-01-01 00:00:00,42.51
Bonafide ,2023-01-31 00:00:00,2023-01-01 00:00:00,51.05
Burger King,2023-01-03 00:00:00,2023-01-01 00:00:00,198321.62
Consul,2023-01-01 00:00:00,2023-01-01 00:00:00,1679.06
Consul,2023-01-02 00:00:00,2023-01-01 00:00:00,3914.06
Consul,2023-01-03 00:00:00,2023-01-01 00:00:00,1917.28
Consul,2023-01-04 00:00:00,2023-01-01 00:00:00,2455.36
Consul,2023-01-05 00:00:00,2023-01-01 00:00:00,6361.92
Consul,2023-01-06 00:00:00,2023-01-01 00:00:00,676.17
Consul,2023-01-07 00:00:00,2023-01-01 00:00:00,4623.28
Consul,2023-01-08 00:00:00,2023-01-01 00:00:00,3153.94
Consul,2023-01-09 00:00:00,2023-01-01 00:00:00,3154.27
Consul,2023-01-10 00:00:00,2023-01-01 00:00:00,7370.44
Consul,2023-01-11 00:00:00,2023-01-01 00:00:00,11237.81
Consul,2023-01-12 00:00:00,2023-01-01 00:00:00,5131.69
Consul,2023-01-13 00:00:00,2023-01-01 00:00:00,4262.11
Consul,2023-01-14 00:00:00,2023-01-01 00:00:00,12826.64
Consul,2023-01-15 00:00:00,2023-01-01 00:00:00,1660.13
Consul,2023-01-16 00:00:00,2023-01-01 00:00:00,6409.59
Consul,2023-01-17 00:00:00,2023-01-01 00:00:00,3270.70
Consul,2023-01-18 00:00:00,2023-01-01 00:00:00,1647.66
Consul,2023-01-19 00:00:00,2023-01-01 00:00:00,8927.34
Consul,2023-01-20 00:00:00,2023-01-01 00:00:00,3702.00
Consul,2023-01-21 00:00:00,2023-01-01 00:00:00,11712.89
Consul,2023-01-22 00:00:00,2023-01-01 00:00:00,2089.92
Consul,2023-01-23 00:00:00,2023-01-01 00:00:00,3729.05
Consul,2023-01-24 00:00:00,2023-01-01 00:00:00,968.44
Consul,2023-01-25 00:00:00,2023-01-01 00:00:00,9870.00
Consul,2023-01-26 00:00:00,2023-01-01 00:00:00,3750.28
Consul,2023-01-27 00:00:00,2023-01-01 00:00:00,20274.61
Consul,2023-01-28 00:00:00,2023-01-01 00:00:00,3068.91
Consul,2023-01-29 00:00:00,2023-01-01 00:00:00,3055.55
Consul,2023-01-30 00:00:00,2023-01-01 00:00:00,2913.63
Consul,2023-01-31 00:00:00,2023-01-01 00:00:00,12872.34
Designboom,2023-01-02 00:00:00,2023-01-01 00:00:00,13.64
Designboom,2023-01-06 00:00:00,2023-01-01 00:00:00,159.08
Designboom,2023-01-11 00:00:00,2023-01-01 00:00:00,249.22
Designboom,2023-01-12 00:00:00,2023-01-01 00:00:00,1207.91
Designboom,2023-01-13 00:00:00,2023-01-01 00:00:00,75.31
Designboom,2023-01-14 00:00:00,2023-01-01 00:00:00,99.08
Designboom,2023-01-15 00:00:00,2023-01-01 00:00:00,186.05
Designboom,2023-01-17 00:00:00,2023-01-01 00:00:00,61.29
Designboom,2023-01-18 00:00:00,2023-01-01 00:00:00,136.99
Designboom,2023-01-22 00:00:00,2023-01-01 00:00:00,123.05
Designboom,2023-01-26 00:00:00,2023-01-01 00:00:00,1528.73
Designboom,2023-01-27 00:00:00,2023-01-01 00:00:00,257.42
Designboom,2023-01-28 00:00:00,2023-01-01 00:00:00,23.95
Elemis,2023-01-01 00:00:00,2023-01-01 00:00:00,148.48
Elemis,2023-01-02 00:00:00,2023-01-01 00:00:00,15.31
Elemis,2023-01-04 00:00:00,2023-01-01 00:00:00,110.65
Elemis,2023-01-05 00:00:00,2023-01-01 00:00:00,144.92
Elemis,2023-01-06 00:00:00,2023-01-01 00:00:00,136.72
Elemis,2023-01-07 00:00:00,2023-01-01 00:00:00,194.09
Elemis,2023-01-08 00:00:00,2023-01-01 00:00:00,47.03
Elemis,2023-01-09 00:00:00,2023-01-01 00:00:00,257.58
Elemis,2023-01-10 00:00:00,2023-01-01 00:00:00,770.31
Elemis,2023-01-11 00:00:00,2023-01-01 00:00:00,366.95
Elemis,2023-01-12 00:00:00,2023-01-01 00:00:00,595.05
Elemis,2023-01-13 00:00:00,2023-01-01 00:00:00,217.93
Elemis,2023-01-14 00:00:00,2023-01-01 00:00:00,587.89
Elemis,2023-01-15 00:00:00,2023-01-01 00:00:00,133.98
Elemis,2023-01-16 00:00:00,2023-01-01 00:00:00,378.91
Elemis,2023-01-17 00:00:00,2023-01-01 00:00:00,376.25
Elemis,2023-01-18 00:00:00,2023-01-01 00:00:00,114.84
Elemis,2023-01-19 00:00:00,2023-01-01 00:00:00,742.11
Elemis,2023-01-20 00:00:00,2023-01-01 00:00:00,415.90
Elemis,2023-01-21 00:00:00,2023-01-01 00:00:00,196.05
Elemis,2023-01-22 00:00:00,2023-01-01 00:00:00,314.45
Elemis,2023-01-23 00:00:00,2023-01-01 00:00:00,222.58
Elemis,2023-01-24 00:00:00,2023-01-01 00:00:00,134.80
Elemis,2023-01-26 00:00:00,2023-01-01 00:00:00,316.64
Elemis,2023-01-27 00:00:00,2023-01-01 00:00:00,249.92
Elemis,2023-01-28 00:00:00,2023-01-01 00:00:00,206.45
Elemis,2023-01-29 00:00:00,2023-01-01 00:00:00,573.86
Elemis,2023-01-30 00:00:00,2023-01-01 00:00:00,136.72
Elemis,2023-01-31 00:00:00,2023-01-01 00:00:00,92.83
Erborian,2023-01-01 00:00:00,2023-01-01 00:00:00,57.55
Erborian,2023-01-02 00:00:00,2023-01-01 00:00:00,211.99
Erborian,2023-01-03 00:00:00,2023-01-01 00:00:00,386.06
Erborian,2023-01-04 00:00:00,2023-01-01 00:00:00,458.30
Erborian,2023-01-05 00:00:00,2023-01-01 00:00:00,379.31
Erborian,2023-01-06 00:00:00,2023-01-01 00:00:00,460.39
Erborian,2023-01-07 00:00:00,2023-01-01 00:00:00,709.90
Erborian,2023-01-08 00:00:00,2023-01-01 00:00:00,828.78
Erborian,2023-01-09 00:00:00,2023-01-01 00:00:00,467.72
Erborian,2023-01-10 00:00:00,2023-01-01 00:00:00,711.54
Erborian,2023-01-11 00:00:00,2023-01-01 00:00:00,1544.75
Erborian,2023-01-12 00:00:00,2023-01-01 00:00:00,1040.24
Erborian,2023-01-13 00:00:00,2023-01-01 00:00:00,1406.05
Erborian,2023-01-14 00:00:00,2023-01-01 00:00:00,1187.35
Erborian,2023-01-15 00:00:00,2023-01-01 00:00:00,990.50
Erborian,2023-01-16 00:00:00,2023-01-01 00:00:00,985.17
Erborian,2023-01-17 00:00:00,2023-01-01 00:00:00,946.47
Erborian,2023-01-18 00:00:00,2023-01-01 00:00:00,1142.07
Erborian,2023-01-19 00:00:00,2023-01-01 00:00:00,521.06
Erborian,2023-01-20 00:00:00,2023-01-01 00:00:00,666.68
Erborian,2023-01-21 00:00:00,2023-01-01 00:00:00,1225.09
Erborian,2023-01-22 00:00:00,2023-01-01 00:00:00,1379.71
Erborian,2023-01-23 00:00:00,2023-01-01 00:00:00,816.86
Erborian,2023-01-24 00:00:00,2023-01-01 00:00:00,651.67
Erborian,2023-01-25 00:00:00,2023-01-01 00:00:00,3425.15
Erborian,2023-01-26 00:00:00,2023-01-01 00:00:00,458.05
Erborian,2023-01-27 00:00:00,2023-01-01 00:00:00,777.30
Erborian,2023-01-28 00:00:00,2023-01-01 00:00:00,560.85
Erborian,2023-01-29 00:00:00,2023-01-01 00:00:00,410.90
Erborian,2023-01-30 00:00:00,2023-01-01 00:00:00,596.91
Erborian,2023-01-31 00:00:00,2023-01-01 00:00:00,531.93
FUN&SUN,2023-01-11 00:00:00,2023-01-01 00:00:00,7827.57
FUN&SUN,2023-01-12 00:00:00,2023-01-01 00:00:00,16.86
FUN&SUN,2023-01-13 00:00:00,2023-01-01 00:00:00,16761.58
FUN&SUN,2023-01-14 00:00:00,2023-01-01 00:00:00,15327.56
FUN&SUN,2023-01-15 00:00:00,2023-01-01 00:00:00,6442.70
FUN&SUN,2023-01-16 00:00:00,2023-01-01 00:00:00,9202.53
FUN&SUN,2023-01-17 00:00:00,2023-01-01 00:00:00,8803.06
FUN&SUN,2023-01-18 00:00:00,2023-01-01 00:00:00,4795.31
FUN&SUN,2023-01-19 00:00:00,2023-01-01 00:00:00,18387.68
FUN&SUN,2023-01-20 00:00:00,2023-01-01 00:00:00,21069.28
FUN&SUN,2023-01-21 00:00:00,2023-01-01 00:00:00,4733.96
FUN&SUN,2023-01-22 00:00:00,2023-01-01 00:00:00,20874.51
FUN&SUN,2023-01-23 00:00:00,2023-01-01 00:00:00,14230.56
FUN&SUN,2023-01-24 00:00:00,2023-01-01 00:00:00,18655.31
FUN&SUN,2023-01-25 00:00:00,2023-01-01 00:00:00,10301.78
FUN&SUN,2023-01-26 00:00:00,2023-01-01 00:00:00,12274.47
FUN&SUN,2023-01-27 00:00:00,2023-01-01 00:00:00,14898.56
FUN&SUN,2023-01-28 00:00:00,2023-01-01 00:00:00,6300.69
FUN&SUN,2023-01-29 00:00:00,2023-01-01 00:00:00,5448.95
FUN&SUN,2023-01-30 00:00:00,2023-01-01 00:00:00,12841.74
FUN&SUN,2023-01-31 00:00:00,2023-01-01 00:00:00,15568.79
GFN,2023-01-01 00:00:00,2023-01-01 00:00:00,147.46
GFN,2023-01-02 00:00:00,2023-01-01 00:00:00,163.85
GFN,2023-01-03 00:00:00,2023-01-01 00:00:00,106.52
GFN,2023-01-04 00:00:00,2023-01-01 00:00:00,131.16
GFN,2023-01-05 00:00:00,2023-01-01 00:00:00,16.40
GFN,2023-01-06 00:00:00,2023-01-01 00:00:00,114.77
GFN,2023-01-07 00:00:00,2023-01-01 00:00:00,106.52
GFN,2023-01-08 00:00:00,2023-01-01 00:00:00,98.32
GFN,2023-01-09 00:00:00,2023-01-01 00:00:00,81.88
GFN,2023-01-10 00:00:00,2023-01-01 00:00:00,81.93
GFN,2023-01-11 00:00:00,2023-01-01 00:00:00,114.57
GFN,2023-01-12 00:00:00,2023-01-01 00:00:00,73.78
GFN,2023-01-13 00:00:00,2023-01-01 00:00:00,106.47
GFN,2023-01-14 00:00:00,2023-01-01 00:00:00,122.87
GFN,2023-01-15 00:00:00,2023-01-01 00:00:00,180.25
GFN,2023-01-16 00:00:00,2023-01-01 00:00:00,122.87
GFN,2023-01-17 00:00:00,2023-01-01 00:00:00,131.01
GFN,2023-01-18 00:00:00,2023-01-01 00:00:00,139.26
GFN,2023-01-19 00:00:00,2023-01-01 00:00:00,147.41
GFN,2023-01-20 00:00:00,2023-01-01 00:00:00,188.40
GFN,2023-01-21 00:00:00,2023-01-01 00:00:00,131.16
GFN,2023-01-22 00:00:00,2023-01-01 00:00:00,122.77
GFN,2023-01-23 00:00:00,2023-01-01 00:00:00,139.21
GFN,2023-01-24 00:00:00,2023-01-01 00:00:00,106.47
GFN,2023-01-25 00:00:00,2023-01-01 00:00:00,139.11
GFN,2023-01-26 00:00:00,2023-01-01 00:00:00,114.67
GFN,2023-01-27 00:00:00,2023-01-01 00:00:00,172.15
GFN,2023-01-28 00:00:00,2023-01-01 00:00:00,204.79
GFN,2023-01-29 00:00:00,2023-01-01 00:00:00,155.66
GFN,2023-01-30 00:00:00,2023-01-01 00:00:00,155.66
GFN,2023-01-31 00:00:00,2023-01-01 00:00:00,196.45
GLOBUS,2023-01-04 00:00:00,2023-01-01 00:00:00,4528.42
GLOBUS,2023-01-05 00:00:00,2023-01-01 00:00:00,5003.91
GLOBUS,2023-01-06 00:00:00,2023-01-01 00:00:00,6242.13
GLOBUS,2023-01-07 00:00:00,2023-01-01 00:00:00,6318.90
GLOBUS,2023-01-08 00:00:00,2023-01-01 00:00:00,5261.23
GLOBUS,2023-01-09 00:00:00,2023-01-01 00:00:00,6110.54
GLOBUS,2023-01-10 00:00:00,2023-01-01 00:00:00,4564.29
GLOBUS,2023-01-11 00:00:00,2023-01-01 00:00:00,4882.51
GLOBUS,2023-01-12 00:00:00,2023-01-01 00:00:00,6604.97
GLOBUS,2023-01-13 00:00:00,2023-01-01 00:00:00,7370.85
GLOBUS,2023-01-14 00:00:00,2023-01-01 00:00:00,8501.00
GLOBUS,2023-01-15 00:00:00,2023-01-01 00:00:00,10543.35
GLOBUS,2023-01-16 00:00:00,2023-01-01 00:00:00,8260.79
GLOBUS,2023-01-17 00:00:00,2023-01-01 00:00:00,9950.76
GLOBUS,2023-01-18 00:00:00,2023-01-01 00:00:00,8970.49
GLOBUS,2023-01-19 00:00:00,2023-01-01 00:00:00,9315.79
GLOBUS,2023-01-20 00:00:00,2023-01-01 00:00:00,7234.94
GLOBUS,2023-01-21 00:00:00,2023-01-01 00:00:00,11466.38
GLOBUS,2023-01-22 00:00:00,2023-01-01 00:00:00,11199.16
GLOBUS,2023-01-23 00:00:00,2023-01-01 00:00:00,6740.43
GLOBUS,2023-01-24 00:00:00,2023-01-01 00:00:00,5925.95
GLOBUS,2023-01-25 00:00:00,2023-01-01 00:00:00,7914.02
GLOBUS,2023-01-26 00:00:00,2023-01-01 00:00:00,6949.64
GLOBUS,2023-01-27 00:00:00,2023-01-01 00:00:00,7009.56
GLOBUS,2023-01-28 00:00:00,2023-01-01 00:00:00,11014.80
GLOBUS,2023-01-29 00:00:00,2023-01-01 00:00:00,9337.48
GLOBUS,2023-01-30 00:00:00,2023-01-01 00:00:00,6949.21
GLOBUS,2023-01-31 00:00:00,2023-01-01 00:00:00,5338.30
Greenbox,2023-01-16 00:00:00,2023-01-01 00:00:00,19.23
Greenbox,2023-01-17 00:00:00,2023-01-01 00:00:00,127.63
Greenbox,2023-01-18 00:00:00,2023-01-01 00:00:00,43.52
Greenbox,2023-01-19 00:00:00,2023-01-01 00:00:00,9.13
Greenbox,2023-01-20 00:00:00,2023-01-01 00:00:00,36.85
Greenbox,2023-01-21 00:00:00,2023-01-01 00:00:00,7.33
Greenbox,2023-01-22 00:00:00,2023-01-01 00:00:00,82.07
Greenbox,2023-01-23 00:00:00,2023-01-01 00:00:00,30.31
Greenbox,2023-01-24 00:00:00,2023-01-01 00:00:00,162.04
Greenbox,2023-01-25 00:00:00,2023-01-01 00:00:00,107.55
Greenbox,2023-01-26 00:00:00,2023-01-01 00:00:00,54.03
Greenbox,2023-01-27 00:00:00,2023-01-01 00:00:00,112.98
Greenbox,2023-01-28 00:00:00,2023-01-01 00:00:00,19.86
Greenbox,2023-01-29 00:00:00,2023-01-01 00:00:00,84.41
Greenbox,2023-01-30 00:00:00,2023-01-01 00:00:00,62.41
Greenbox,2023-01-31 00:00:00,2023-01-01 00:00:00,69.24
Greenbox Рационы,2023-01-16 00:00:00,2023-01-01 00:00:00,57.68
Greenbox Рационы,2023-01-17 00:00:00,2023-01-01 00:00:00,382.90
Greenbox Рационы,2023-01-18 00:00:00,2023-01-01 00:00:00,130.56
Greenbox Рационы,2023-01-19 00:00:00,2023-01-01 00:00:00,27.40
Greenbox Рационы,2023-01-20 00:00:00,2023-01-01 00:00:00,110.54
Greenbox Рационы,2023-01-21 00:00:00,2023-01-01 00:00:00,21.98
Greenbox Рационы,2023-01-22 00:00:00,2023-01-01 00:00:00,246.20
Greenbox Рационы,2023-01-23 00:00:00,2023-01-01 00:00:00,90.93
Greenbox Рационы,2023-01-24 00:00:00,2023-01-01 00:00:00,486.12
Greenbox Рационы,2023-01-25 00:00:00,2023-01-01 00:00:00,322.66
Greenbox Рационы,2023-01-26 00:00:00,2023-01-01 00:00:00,162.08
Greenbox Рационы,2023-01-27 00:00:00,2023-01-01 00:00:00,338.94
Greenbox Рационы,2023-01-28 00:00:00,2023-01-01 00:00:00,59.59
Greenbox Рационы,2023-01-29 00:00:00,2023-01-01 00:00:00,253.24
Greenbox Рационы,2023-01-30 00:00:00,2023-01-01 00:00:00,187.23
Greenbox Рационы,2023-01-31 00:00:00,2023-01-01 00:00:00,207.73
Growfood,2023-01-01 00:00:00,2023-01-01 00:00:00,3219.14
Growfood,2023-01-02 00:00:00,2023-01-01 00:00:00,3707.81
Growfood,2023-01-03 00:00:00,2023-01-01 00:00:00,3115.23
Growfood,2023-01-04 00:00:00,2023-01-01 00:00:00,5096.48
Growfood,2023-01-05 00:00:00,2023-01-01 00:00:00,3774.22
Growfood,2023-01-06 00:00:00,2023-01-01 00:00:00,8041.41
Growfood,2023-01-07 00:00:00,2023-01-01 00:00:00,6351.17
Growfood,2023-01-08 00:00:00,2023-01-01 00:00:00,8448.05
Growfood,2023-01-09 00:00:00,2023-01-01 00:00:00,5488.67
Growfood,2023-01-10 00:00:00,2023-01-01 00:00:00,7024.22
Growfood,2023-01-11 00:00:00,2023-01-01 00:00:00,9602.34
Growfood,2023-01-12 00:00:00,2023-01-01 00:00:00,9506.64
Growfood,2023-01-13 00:00:00,2023-01-01 00:00:00,5749.22
Growfood,2023-01-14 00:00:00,2023-01-01 00:00:00,8176.56
Growfood,2023-01-15 00:00:00,2023-01-01 00:00:00,8267.19
Growfood,2023-01-16 00:00:00,2023-01-01 00:00:00,8350.00
Growfood,2023-01-17 00:00:00,2023-01-01 00:00:00,8944.53
Growfood,2023-01-18 00:00:00,2023-01-01 00:00:00,7459.77
Growfood,2023-01-19 00:00:00,2023-01-01 00:00:00,8578.91
Growfood,2023-01-20 00:00:00,2023-01-01 00:00:00,8267.58
Growfood,2023-01-21 00:00:00,2023-01-01 00:00:00,8182.03
Growfood,2023-01-22 00:00:00,2023-01-01 00:00:00,10727.34
Growfood,2023-01-23 00:00:00,2023-01-01 00:00:00,7592.58
Growfood,2023-01-24 00:00:00,2023-01-01 00:00:00,7439.84
Growfood,2023-01-25 00:00:00,2023-01-01 00:00:00,8039.06
Growfood,2023-01-26 00:00:00,2023-01-01 00:00:00,8170.31
Growfood,2023-01-27 00:00:00,2023-01-01 00:00:00,7358.98
Growfood,2023-01-28 00:00:00,2023-01-01 00:00:00,7520.31
Growfood,2023-01-29 00:00:00,2023-01-01 00:00:00,10189.84
Growfood,2023-01-30 00:00:00,2023-01-01 00:00:00,8162.50
Growfood,2023-01-31 00:00:00,2023-01-01 00:00:00,11647.66
Grow Food,2023-01-01 00:00:00,2023-01-01 00:00:00,643.83
Grow Food,2023-01-02 00:00:00,2023-01-01 00:00:00,741.56
Grow Food,2023-01-03 00:00:00,2023-01-01 00:00:00,623.05
Grow Food,2023-01-04 00:00:00,2023-01-01 00:00:00,1019.30
Grow Food,2023-01-05 00:00:00,2023-01-01 00:00:00,754.84
Grow Food,2023-01-06 00:00:00,2023-01-01 00:00:00,1608.28
Grow Food,2023-01-07 00:00:00,2023-01-01 00:00:00,1270.23
Grow Food,2023-01-08 00:00:00,2023-01-01 00:00:00,1689.61
Grow Food,2023-01-09 00:00:00,2023-01-01 00:00:00,1097.73
Grow Food,2023-01-10 00:00:00,2023-01-01 00:00:00,1404.84
Grow Food,2023-01-11 00:00:00,2023-01-01 00:00:00,1920.47
Grow Food,2023-01-12 00:00:00,2023-01-01 00:00:00,1901.33
Grow Food,2023-01-13 00:00:00,2023-01-01 00:00:00,1149.84
Grow Food,2023-01-14 00:00:00,2023-01-01 00:00:00,1635.31
Grow Food,2023-01-15 00:00:00,2023-01-01 00:00:00,1653.44
Grow Food,2023-01-16 00:00:00,2023-01-01 00:00:00,1670.00
Grow Food,2023-01-17 00:00:00,2023-01-01 00:00:00,1788.91
Grow Food,2023-01-18 00:00:00,2023-01-01 00:00:00,1491.95
Grow Food,2023-01-19 00:00:00,2023-01-01 00:00:00,1715.78
Grow Food,2023-01-20 00:00:00,2023-01-01 00:00:00,1653.52
Grow Food,2023-01-21 00:00:00,2023-01-01 00:00:00,1636.41
Grow Food,2023-01-22 00:00:00,2023-01-01 00:00:00,2145.47
Grow Food,2023-01-23 00:00:00,2023-01-01 00:00:00,1518.52
Grow Food,2023-01-24 00:00:00,2023-01-01 00:00:00,1487.97
Grow Food,2023-01-25 00:00:00,2023-01-01 00:00:00,1607.81
Grow Food,2023-01-26 00:00:00,2023-01-01 00:00:00,1634.06
Grow Food,2023-01-27 00:00:00,2023-01-01 00:00:00,1471.80
Grow Food,2023-01-28 00:00:00,2023-01-01 00:00:00,1504.06
Grow Food,2023-01-29 00:00:00,2023-01-01 00:00:00,2037.97
Grow Food,2023-01-30 00:00:00,2023-01-01 00:00:00,1632.50
Grow Food,2023-01-31 00:00:00,2023-01-01 00:00:00,2329.53
Happywear,2023-01-02 00:00:00,2023-01-01 00:00:00,21.53
Happywear,2023-01-03 00:00:00,2023-01-01 00:00:00,105.43
Happywear,2023-01-04 00:00:00,2023-01-01 00:00:00,104.18
Happywear,2023-01-05 00:00:00,2023-01-01 00:00:00,49.34
Happywear,2023-01-06 00:00:00,2023-01-01 00:00:00,122.17
Happywear,2023-01-07 00:00:00,2023-01-01 00:00:00,230.79
Happywear,2023-01-08 00:00:00,2023-01-01 00:00:00,236.83
Happywear,2023-01-09 00:00:00,2023-01-01 00:00:00,183.94
Happywear,2023-01-10 00:00:00,2023-01-01 00:00:00,759.50
Happywear,2023-01-11 00:00:00,2023-01-01 00:00:00,109.63
Happywear,2023-01-12 00:00:00,2023-01-01 00:00:00,454.01
Happywear,2023-01-13 00:00:00,2023-01-01 00:00:00,117.84
Happywear,2023-01-15 00:00:00,2023-01-01 00:00:00,486.88
Happywear,2023-01-16 00:00:00,2023-01-01 00:00:00,228.60
Happywear,2023-01-17 00:00:00,2023-01-01 00:00:00,225.44
Happywear,2023-01-18 00:00:00,2023-01-01 00:00:00,328.82
Happywear,2023-01-19 00:00:00,2023-01-01 00:00:00,174.35
Happywear,2023-01-20 00:00:00,2023-01-01 00:00:00,313.61
Happywear,2023-01-21 00:00:00,2023-01-01 00:00:00,334.61
Happywear,2023-01-22 00:00:00,2023-01-01 00:00:00,81.98
Happywear,2023-01-23 00:00:00,2023-01-01 00:00:00,447.22
Happywear,2023-01-24 00:00:00,2023-01-01 00:00:00,208.07
Happywear,2023-01-25 00:00:00,2023-01-01 00:00:00,378.84
Happywear,2023-01-26 00:00:00,2023-01-01 00:00:00,366.28
Happywear,2023-01-27 00:00:00,2023-01-01 00:00:00,277.78
Happywear,2023-01-28 00:00:00,2023-01-01 00:00:00,180.36
Happywear,2023-01-29 00:00:00,2023-01-01 00:00:00,202.17
Happywear,2023-01-30 00:00:00,2023-01-01 00:00:00,5.88
Happywear,2023-01-31 00:00:00,2023-01-01 00:00:00,546.70
imkosmetik,2023-01-01 00:00:00,2023-01-01 00:00:00,229.27
imkosmetik,2023-01-02 00:00:00,2023-01-01 00:00:00,240.15
imkosmetik,2023-01-03 00:00:00,2023-01-01 00:00:00,332.51
imkosmetik,2023-01-04 00:00:00,2023-01-01 00:00:00,187.88
imkosmetik,2023-01-05 00:00:00,2023-01-01 00:00:00,346.69
imkosmetik,2023-01-06 00:00:00,2023-01-01 00:00:00,427.48
imkosmetik,2023-01-07 00:00:00,2023-01-01 00:00:00,394.46
imkosmetik,2023-01-08 00:00:00,2023-01-01 00:00:00,320.05
imkosmetik,2023-01-09 00:00:00,2023-01-01 00:00:00,350.68
imkosmetik,2023-01-10 00:00:00,2023-01-01 00:00:00,142.25
imkosmetik,2023-01-11 00:00:00,2023-01-01 00:00:00,225.38
imkosmetik,2023-01-12 00:00:00,2023-01-01 00:00:00,372.34
imkosmetik,2023-01-13 00:00:00,2023-01-01 00:00:00,254.10
imkosmetik,2023-01-14 00:00:00,2023-01-01 00:00:00,168.21
imkosmetik,2023-01-15 00:00:00,2023-01-01 00:00:00,356.80
imkosmetik,2023-01-16 00:00:00,2023-01-01 00:00:00,309.13
imkosmetik,2023-01-17 00:00:00,2023-01-01 00:00:00,172.52
imkosmetik,2023-01-18 00:00:00,2023-01-01 00:00:00,438.68
imkosmetik,2023-01-19 00:00:00,2023-01-01 00:00:00,262.62
imkosmetik,2023-01-20 00:00:00,2023-01-01 00:00:00,156.81
imkosmetik,2023-01-21 00:00:00,2023-01-01 00:00:00,142.95
imkosmetik,2023-01-22 00:00:00,2023-01-01 00:00:00,165.58
imkosmetik,2023-01-23 00:00:00,2023-01-01 00:00:00,189.24
imkosmetik,2023-01-24 00:00:00,2023-01-01 00:00:00,283.68
imkosmetik,2023-01-25 00:00:00,2023-01-01 00:00:00,318.63
IVI,2023-01-01 00:00:00,2023-01-01 00:00:00,111.84
IVI,2023-01-02 00:00:00,2023-01-01 00:00:00,21.82
IVI,2023-01-03 00:00:00,2023-01-01 00:00:00,43.64
IVI,2023-01-04 00:00:00,2023-01-01 00:00:00,109.10
IVI,2023-01-05 00:00:00,2023-01-01 00:00:00,43.64
IVI,2023-01-06 00:00:00,2023-01-01 00:00:00,92.75
IVI,2023-01-07 00:00:00,2023-01-01 00:00:00,21.82
IVI,2023-01-09 00:00:00,2023-01-01 00:00:00,117.30
IVI,2023-01-10 00:00:00,2023-01-01 00:00:00,90.02
IVI,2023-01-11 00:00:00,2023-01-01 00:00:00,92.75
IVI,2023-01-12 00:00:00,2023-01-01 00:00:00,21.82
IVI,2023-01-14 00:00:00,2023-01-01 00:00:00,68.20
IVI,2023-01-15 00:00:00,2023-01-01 00:00:00,24.55
IVI,2023-01-16 00:00:00,2023-01-01 00:00:00,46.38
IVI,2023-01-17 00:00:00,2023-01-01 00:00:00,46.38
IVI,2023-01-18 00:00:00,2023-01-01 00:00:00,92.75
IVI,2023-01-19 00:00:00,2023-01-01 00:00:00,68.20
IVI,2023-01-20 00:00:00,2023-01-01 00:00:00,65.46
IVI,2023-01-21 00:00:00,2023-01-01 00:00:00,43.64
IVI,2023-01-22 00:00:00,2023-01-01 00:00:00,68.20
IVI,2023-01-23 00:00:00,2023-01-01 00:00:00,90.02
IVI,2023-01-24 00:00:00,2023-01-01 00:00:00,90.02
IVI,2023-01-25 00:00:00,2023-01-01 00:00:00,65.46
IVI,2023-01-26 00:00:00,2023-01-01 00:00:00,117.30
